URL link,Website,Title,Date
https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmRhaWx5ZnguY29tL2VkdWNhdGlvbi9tYXJrZXQtc2VudGltZW50L2NvdC1yZXBvcnQtZm9yZXgtdHJhZGluZy5odG1s0gEA?oc=5,DailyFX,Using the COT Report in Forex Trading,5/20/2019
https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDE5LTA1LTI3L3Vicy1jaXRpYmFuay1qcG1vcmdhbi1iYXJjbGF5cy1yYnMtY3VycmVuY3ktcmlnZ2luZy1jYXNlLzExMTUyMzE40gEnaHR0cHM6Ly9hbXAuYWJjLm5ldC5hdS9hcnRpY2xlLzExMTUyMzE4?oc=5,ABC News,"Citibank, UBS, JP Morgan, Barclays and RBS sued for rigging currency exchange rates",5/26/2019
https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnRoaW5rbWFya2V0cy5jb20vemEvZm9yZXgtdHJhZGluZy_SAQA?oc=5,World Largest Finacncial Market,Forex Trading,5/24/2019
https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmlnLmNvbS9hZS9uZXdzLWFuZC10cmFkZS1pZGVhcy9vdGhlci1uZXdzL3RvcC0xMC1sYXJnZXN0LWVjb25vbWllcy1pbi10aGUtd29ybGQtMTkwNTIz0gEA?oc=5,IG UAE (English),Top 10 Largest Economies in the World,5/23/2019
https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vbmV3cy5za3kuY29tL3N0b3J5L2JhbmtzLWZpbmVkLW92ZXItZXNzZXgtZXhwcmVzcy1mb3JlaWduLWV4Y2hhbmdlLWNhcnRlbHMtMTE3MjEyODPSAV9odHRwczovL25ld3Muc2t5LmNvbS9zdG9yeS9hbXAvYmFua3MtZmluZWQtb3Zlci1lc3NleC1leHByZXNzLWZvcmVpZ24tZXhjaGFuZ2UtY2FydGVscy0xMTcyMTI4Mw?oc=5,Sky News,Banks fined over 'Essex Express' foreign exchange cartels,5/16/2019
https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy8hL3VrLWNvbnNlcnZhdGl2ZS1wYXJ0eS1ub21pbmF0aW9ucy1mb3ItbmV3LWxlYWRlci13aWxsLWVuZC1pbi10aGUtd2Vlay1vZi0xMC1qdW5lLTIwMTkwNTI00gF_aHR0cHM6Ly93d3cuZm9yZXhsaXZlLmNvbS9uZXdzLyEvdWstY29uc2VydmF0aXZlLXBhcnR5LW5vbWluYXRpb25zLWZvci1uZXctbGVhZGVyLXdpbGwtZW5kLWluLXRoZS13ZWVrLW9mLTEwLWp1bmUtMjAxOTA1MjQvYW1wLw?oc=5,ForexLive,UK Conservative Party: Nominations for new leader will end in the week of 10 June,5/24/2019
https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vcHVuY2huZy5jb20vb3Nha2Etc2V4LXdvcmtlcnMtdG8tY2xvc2UtdXAtc2hvcC1hcy1qYXBhbi1ob3N0cy1nMjAv0gFOaHR0cHM6Ly9wdW5jaG5nLmNvbS9vc2FrYS1zZXgtd29ya2Vycy10by1jbG9zZS11cC1zaG9wLWFzLWphcGFuLWhvc3RzLWcyMC8_YW1w?oc=5,Punch Newspapers,Osaka sex workers to â€˜close up shopâ€™ as Japan hosts G20,5/16/2019
https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy00ODMzMTk5OdIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy00ODMzMTk5OS5hbXA?oc=5,BBC.com,Japan economy beats expectations of slowdown,5/19/2019
https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50L2MyMWUzZDZjLTc1NTYtMTFlOS1iZTdkLTZkODQ2NTM3YWNhYtIBAA?oc=5,Financial Times,Japan's economy is 'worsening' for first time in 6 years,5/13/2019
https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDE5LTA1LTE5L2phcGFuLXMtZWNvbm9teS1ncm93cy1pbi1maXJzdC1xdWFydGVyLWRlc3BpdGUtZ2xvYmFsLWhlYWR3aW5kc9IBAA?oc=5,Bloomberg,Japan's Unexpected Growth Spurt Comes With Reasons for Caution,5/19/2019
https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmlnLmNvbS9lbi9uZXdzLWFuZC10cmFkZS1pZGVhcy9vdGhlci1uZXdzL3RvcC0xMC1sYXJnZXN0LWVjb25vbWllcy1pbi10aGUtd29ybGQtMTkwNTIz0gEA?oc=5,IG International,Top 10 Largest Economies in the World,5/23/2019
https://news.google.com/rss/articles/CBMijQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9lY29ub215L2FncmljdWx0dXJlL2luZGlhLXNldC10by1wbGFudC1tb3JlLWxhbmQtd2l0aC1zb3liZWFuLWNyb3BzLWFzLXByaWNlcy1yYWxseS9hcnRpY2xlc2hvdy82OTQyNjAyOC5jbXPSAZEBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL25ld3MvZWNvbm9teS9hZ3JpY3VsdHVyZS9pbmRpYS1zZXQtdG8tcGxhbnQtbW9yZS1sYW5kLXdpdGgtc295YmVhbi1jcm9wcy1hcy1wcmljZXMtcmFsbHkvYW1wX2FydGljbGVzaG93LzY5NDI2MDI4LmNtcw?oc=5,The Economic Times,India set to plant more land with soybean crops as prices rally,5/21/2019
https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTkvMDUvMTkvYnVzaW5lc3MvamFwYW4tZWNvbm9teS1ncm93dGguaHRtbNIBAA?oc=5,The New York Times,"In a Surprise, Japan's Economy Grew in the First Quarter, Despite a Slowdown in China (Published 2019)",5/19/2019
https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LndlZm9ydW0ub3JnL2FnZW5kYS8yMDE5LzA1L3NvdXRoLWFmcmljYXMtZWNvbm9teS1pbi01LWNoYXJ0cy_SAQA?oc=5,World Economic Forum,South Africa's economy in 5 charts | World Economic Forum,5/8/2019
https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmJyaW5rbmV3cy5jb20vYXMtZ2xvYmFsLXByb3RlY3Rpb25pc20tcmlzZXMtamFwYW4tZW1lcmdlcy1hcy1hc2lhcy1mcmVlLXRyYWRlLWNoYW1waW9uL9IBAA?oc=5,BRINK,"As Global Protectionism Rises, Japan Emerges as Asia's Free Trade Champion",5/30/2019
https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmltZC5vcmcvbmV3cy9jb21wZXRpdGl2ZW5lc3MvdXBkYXRlcy1zaW5nYXBvcmUtdG9wcGxlcy11bml0ZWQtc3RhdGVzLWFzLXdvcmxkcy1tb3N0LWNvbXBldGl0aXZlLWVjb25vbXkv0gEA?oc=5,IMD News,Singapore topples United States as world's most competitive economy,5/28/2019
https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wNS8zMS9idXNpbmVzcy9lY29ub215LWJ1c2luZXNzL2luZGlhcy1lY29ub21pYy1ncm93dGgtZHJvcHBlZC01LTgtamFudWFyeS1tYXJjaC1wZXJpb2QtbG93ZXN0LTE3LXF1YXJ0ZXJzL9IBAA?oc=5,The Japan Times,"India's economic growth dropped to 5.8% in January-March period, lowest in 17 quarters",5/31/2019
https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmNubi5jb20vMjAxOS8wNS8yNC9idXNpbmVzcy91cy1jaGluYS10cmFkZS13YXItamFwYW4taW50bC9pbmRleC5odG1s0gFJaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAxOS8wNS8yNC9idXNpbmVzcy91cy1jaGluYS10cmFkZS13YXItamFwYW4taW50bA?oc=5,CNN,The US won a trade war against Japan. But China is a whole new ball game,5/24/2019
https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZWNvbm9teS8yMDE5LzUvMTQvamFwYW5zLW5pc3Nhbi1zZWVzLXNoYXJwbHktbG93ZXItcHJvZml0cy1hZnRlci1naG9zbi1zY2FuZGFs0gFsaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvZWNvbm9teS8yMDE5LzUvMTQvamFwYW5zLW5pc3Nhbi1zZWVzLXNoYXJwbHktbG93ZXItcHJvZml0cy1hZnRlci1naG9zbi1zY2FuZGFs?oc=5,Al Jazeera English,Japanâ€™s Nissan sees sharply lower profits after Ghosn scandal,5/14/2019
https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmFkYi5vcmcvbmV3cy9sZWFkZXJzLWRpc2N1c3Mtcm9sZS10b3VyaXNtLWFzaWEtYW5kLXBhY2lmaWNzLWRldmVsb3BtZW50LWZ1dHVyZdIBAA?oc=5,Asian Development Bank,Leaders Discuss Role of Tourism in Asia and Pacific's Development Future,5/4/2019
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vc3BlY3RydW1sb2NhbG5ld3MuY29tL2FwLXRvcC1uZXdzLzIwMTkvMDUvMjAvamFwYW5zLWVjb25vbXktZXhwYW5kZWQtZm9yLTJuZC1zdHJhaWdodC1xdWFydGVy0gEA?oc=5,Spectrum News,Japan's economy expanded for 2nd straight quarter,5/20/2019
https://news.google.com/rss/articles/CBMicGh0dHBzOi8va25uaW5kaWEuY28uaW4vbmV3cy9uZXdzZGV0YWlscy9lY29ub215L2Z0YS1taXN1c2UtaGl0dGluZy1kb21lc3RpYy1pbmR1c3RyeS1hbmQtZGVyYWlsaW5nLW1ha2UtaW4taW5kaWHSAQA?oc=5,Knn India,FTA misuse hitting domestic industry and derailing Make in India | Economy News,5/29/2019
https://news.google.com/rss/articles/CBMinwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9lY29ub215L2ZvcmVpZ24tdHJhZGUvc2luZ2Fwb3JlLWNhbmFkYS1zZWVrLXRvLWpvaW4td3RvLWNvbnN1bHRhdGlvbnMtb3Zlci1pbmRpYXMtaWN0LXByb2R1Y3RzLXRhcmlmZi9hcnRpY2xlc2hvdy82OTQyODQ5Mi5jbXPSAaMBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL25ld3MvZWNvbm9teS9mb3JlaWduLXRyYWRlL3NpbmdhcG9yZS1jYW5hZGEtc2Vlay10by1qb2luLXd0by1jb25zdWx0YXRpb25zLW92ZXItaW5kaWFzLWljdC1wcm9kdWN0cy10YXJpZmYvYW1wX2FydGljbGVzaG93LzY5NDI4NDkyLmNtcw?oc=5,The Economic Times,"Singapore, Canada seek to join WTO consultations over India's ICT products tariff",5/21/2019
https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm5ld3N0YXRlc21hbi5jb20vd29ybGQvMjAxOS8wNS9zaGluem8tYWJlLWFuZC10aGUtcmlzZS1vZi1qYXBhbmVzZS1uYXRpb25hbGlzbdIBAA?oc=5,The New Statesman,Shinzo Abe and the rise of Japanese nationalism,5/15/2019
https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAxOTA1MDgtd2h5LWZ1a3Vva2EtaXMtamFwYW5zLW1vc3QtaW5ub3ZhdGl2ZS1jaXR50gEA?oc=5,BBC.com,Why Fukuoka is Japan's most innovative city,5/8/2019
https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTkvMDUvMTUvdXMvcG9saXRpY3MvY2hpbmEtdHJhZGUtZG9uYWxkLXRydW1wLmh0bWzSAQA?oc=5,The New York Times,Trump's Love for Tariffs Began in Japan's '80s Boom (Published 2019),5/15/2019
https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvb3Bpbmlvbi8yMDE5LzA1LzAyL2NvbW1lbnRhcnkvamFwYW4tY29tbWVudGFyeS9lbmQtaGVpc2VpLWVyYS1saWZldGltZS1lbXBsb3ltZW50L9IBAA?oc=5,The Japan Times,End of Heisei Era and lifetime employment,5/2/2019
https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDE5LzA1LzIyL2Rpc3RyaWJ1dGVkLWdlbmVyYXRpb24tdGhlLW1haW4tZHJpdmVyLWZvci1zb2xhci1pbi1qYXBhbi1hbmQtdGhlLXBoaWxpcHBpbmVzL9IBAA?oc=5,pv magazine International,Distributed generation the main driver for solar in Japan and the Philippines,5/22/2019
https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL2NvdW50cnktcmVwb3J0LzIwMTkvMDUvMTAvbWFsYXlzaWEtcmVwb3J0LTIwMTkvbG9vay1lYXN0LXBvbGljeS0yLTAtYnJpbmdzLW1hbGF5c2lhLWphcGFuLXRvZ2V0aGVyL9IBAA?oc=5,The Japan Times,Look East Policy 2.0 brings Malaysia and Japan together,5/10/2019
https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTkvMDUvMTEvdXMvcG9saXRpY3MvdHJ1bXAtdGhlLXVzLWVjb25vbXkuaHRtbNIBAA?oc=5,The New York Times,"Trump Has a Strong Economy to Proclaim. In Wisconsin, It Just Might Work. (Published 2019)",5/11/2019
https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3My5uaGsub3IuanAvbmhrd29ybGQvZW4vbmV3cy9iYWNrc3Rvcmllcy80NzAv0gEA?oc=5,NHK WORLD,Be aware of the rise of the zombies! | NHK WORLD-JAPAN News,5/15/2019
https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvb3Bpbmlvbi8yMDE5LzA1LzAxL2NvbW1lbnRhcnkvamFwYW4tY29tbWVudGFyeS9laWljaGktc2hpYnVzYXdhLW1hbi10aW1lL9IBAA?oc=5,The Japan Times,Eiichi Shibusawa was a man of his time and ours,5/1/2019
https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5idXNpbmVzc3RyYXZlbGxlci5jb20vYnVzaW5lc3MtdHJhdmVsLzIwMTkvMDUvMjkvamFwYW4tYWlybGluZXMtaXMtbGF1bmNoaW5nLW5ldy1wcmVtaXVtLWVjb25vbXktZWNvbm9teS1tZWFscy1vbi1ncmVhdGVyLWNoaW5hLWZsaWdodHMv0gEA?oc=5,Business Traveller,"Japan Airlines is launching new premium economy, economy meals on Greater China flights â€“ Business Traveller",5/29/2019
https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3Mvb25lLWluLWZvdXItd29ya2Vycy1pbi11cy1kb250LWdldC1hbnktcGFpZC12YWNhdGlvbi10aW1lLW9yLWhvbGlkYXlzL9IBZ2h0dHBzOi8vd3d3LmNic25ld3MuY29tL2FtcC9uZXdzL29uZS1pbi1mb3VyLXdvcmtlcnMtaW4tdXMtZG9udC1nZXQtYW55LXBhaWQtdmFjYXRpb24tdGltZS1vci1ob2xpZGF5cy8?oc=5,CBS News,1 in 4 workers in U.S. don't get any paid vacation time or holidays,5/24/2019
https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LnZveC5jb20vMjAxOS81LzEzLzE4NjE3ODE4L2NoaW5hLXVzYS10cmFkZS13YXItdHJ1bXAtdGFyaWZm0gEA?oc=5,Vox.com,China's new tariffs could make the US trade war worse,5/13/2019
https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3My5uaGsub3IuanAvbmhrd29ybGQvZW4vbmV3cy9hdXRob3JzLzUyL9IBAA?oc=5,NHK WORLD,Tomura Keiko | NHK WORLD-JAPAN News,5/29/2019
https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnRoZS1zdGFyLmNvLmtlL25ld3Mvd29ybGQvMjAxOS0wNS0xMC1qYXBhbnMtZWNvbm9teS1saWtlbHktc2hyYW5rLWluLXExLW9uLXdlYWstZG9tZXN0aWMtZGVtYW5kLXBvbGwv0gEA?oc=5,The Star Kenya,Japan's economy likely shrank in Q1 on weak domestic demand-Poll,5/10/2019
https://news.google.com/rss/articles/CBMiUGh0dHA6Ly92aWV0bmFtbmV3cy52bi9lY29ub215LzUxOTkyMS92bi1jb3NtZXRpY3MtbWFya2V0cy1zaGluaW5nLXBvdGVudGlhbC5odG1s0gEA?oc=5,Viet Nam News,VN cosmetics market's shining potential,5/15/2019
https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvdHJ1bXAtamFwYW4tdHJpcC12aXNpdC1qYXBhbmVzZS13YXJzaGlwLWphcGFuLXF1aWV0bHktYnVpbGRpbmctdXAtbWlsaXRhcnkv0gFsaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL25ld3MvdHJ1bXAtamFwYW4tdHJpcC12aXNpdC1qYXBhbmVzZS13YXJzaGlwLWphcGFuLXF1aWV0bHktYnVpbGRpbmctdXAtbWlsaXRhcnkv?oc=5,CBS News,Trump Japan trip: Trump to visit Japanese warship as Japan has been quietly building up its military,5/24/2019
https://news.google.com/rss/articles/CBMid2h0dHBzOi8vZmluYW5jaWFscG9zdC5jb20vbmV3cy9lY29ub215L3doeS10b3lvdGFzLW5ldy1jYW5hZGlhbi1pbnZlc3RtZW50LWNhbWUtZm9yLW5hZnRhLWJ1dC13aWxsLWxpa2VseS1zdGF5LWZvci1jZXRh0gEA?oc=5,Financial Post,Why Toyota's new Canadian investment came for NAFTA but will (likely) stay for CETA,5/3/2019
https://news.google.com/rss/articles/CBMiG2h0dHBzOi8veWxlLmZpL2EvMy0xMDc5MTAzMtIBAA?oc=5,YLE News,Gallery: Helsinki's hanami festival â€“ a slice of Japan in Finland,5/19/2019
https://news.google.com/rss/articles/CBMicmh0dHBzOi8vZmluYW5jaWFscG9zdC5jb20vbmV3cy9lY29ub215L2NhbmFkaWFuLXBvcmstZXhwb3J0cy10by1qYXBhbi1jYXRjaGluZy11cC10by10aGUtdW5pdGVkLXN0YXRlcy11bmRlci1jcHRwcNIBAA?oc=5,Financial Post,Canadian pork exports to Japan catching up to the United States under CPTPP,5/7/2019
https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmVzY2FwZS5jb20uYXUvdHJhdmVsLWFkdmljZS90aGlzLWVjb25vbXktc2VhdC1pcy1iZXR0ZXItdGhhbi1idXNpbmVzcy9uZXdzLXN0b3J5L2Q0M2E4ODY5Y2Q4NGU0OWIwZTdjZDhlMzMyMjBhNzQ20gGBAWh0dHBzOi8vd3d3LmVzY2FwZS5jb20uYXUvdHJhdmVsLWFkdmljZS90aGlzLWVjb25vbXktc2VhdC1pcy1iZXR0ZXItdGhhbi1idXNpbmVzcy9uZXdzLXN0b3J5L2Q0M2E4ODY5Y2Q4NGU0OWIwZTdjZDhlMzMyMjBhNzQ2P2FtcA?oc=5,Escape,Economy seat thatâ€™s better than business,5/13/2019
https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9wdGktc3Rvcmllcy90cnVtcC1pcy1maXJzdC1oZWFkLW9mLXN0YXRlLXRvLW1lZXQtamFwYW4tcy1uZXctZW1wZXJvci0xMTkwNTI3MDAwMzhfMS5odG1s0gGGAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvYXJ0aWNsZS9wdGktc3Rvcmllcy90cnVtcC1pcy1maXJzdC1oZWFkLW9mLXN0YXRlLXRvLW1lZXQtamFwYW4tcy1uZXctZW1wZXJvci0xMTkwNTI3MDAwMzhfMS5odG1s?oc=5,Business Standard,Donald Trump becomes the first world leader to meet Japan's new emperor,5/27/2019
https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3My5uaGsub3IuanAvbmhrd29ybGQvZW4vbmV3cy90YWdzLzUv0gEA?oc=5,Latest News and Features | NHK WORLD-JAPAN News,Politics,5/29/2019
https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvcG9saXRpY3MvdHJ1bXAtcmV0dXJucy10by11LXMtcG9saXRpY2FsLWZldWRzLWFmdGVyLTQtZGF5LXRyaXAtdG8tamFwYW7SAWhodHRwczovL3d3dy5wYnMub3JnL25ld3Nob3VyL2FtcC9wb2xpdGljcy90cnVtcC1yZXR1cm5zLXRvLXUtcy1wb2xpdGljYWwtZmV1ZHMtYWZ0ZXItNC1kYXktdHJpcC10by1qYXBhbg?oc=5,PBS NewsHour,Trump returns to U.S. political feuds after 4-day trip to Japan,5/28/2019
https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3Lm9ubWFub3JhbWEuY29tL25ld3Mvd29ybGQvMjAxOS8wNS8yOS9zcmktbGFua2Etc2lnbnMtcG9ydC1kZWFsLWluZGlhLWphcGFuLmh0bWzSAVtodHRwczovL3d3dy5vbm1hbm9yYW1hLmNvbS9uZXdzL3dvcmxkLzIwMTkvMDUvMjkvc3JpLWxhbmthLXNpZ25zLXBvcnQtZGVhbC1pbmRpYS1qYXBhbi5odG1s?oc=5,Onmanorama,"India, Japan to curb China's BRI moves with Sri Lanka port project | World News | Manorama English",5/29/2019
https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wNS8wMS9uYXRpb25hbC9wb2xpdGljcy1kaXBsb21hY3kvYW1vbmctYXNpYW4tY291bnRyaWVzLWphcGFuLWxlYXN0LXNhdGlzZmllZC1kZW1vY3JhY3ktc3VydmV5LWZpbmRzL9IBAA?oc=5,The Japan Times,"Among Asian countries, Japan is least satisfied with its democracy, survey finds",5/1/2019
https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLTQ4MTExNjU00gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxkLWFzaWEtNDgxMTE2NTQuYW1w?oc=5,BBC.com,Japan abdication and accession: Your questions answered,5/1/2019
https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vbmV3cy50ZW1wbGUuZWR1L25ld3MvMjAxOS0wNS0xMC9zZW5pb3ItYmVjb21lcy1maXJzdC1ldmVyLXRlbXBsZS1qYXBhbi1zdHVkZW50LXdpbi1kaWFtb25kLWF3YXJk0gEA?oc=5,Temple University News,Senior becomes first-ever Temple Japan student to win Diamond Award,5/8/2019
https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vcGVubnRvZGF5LnVwZW5uLmVkdS9uZXdzL2phcGFucy1tb2Rlcm4tbW9uYXJjaHktaG93LWl0LXdvcmtz0gEA?oc=5,Penn Today,Japan's modern monarchy: How it works | Penn Today,5/22/2019
https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm5ld3N0YXRlc21hbi5jb20vd29ybGQvMjAxOS8wNS9zaGluem8tYWJlLWFuZC10aGUtcmlzZS1vZi1qYXBhbmVzZS1uYXRpb25hbGlzbdIBAA?oc=5,The New Statesman,Shinzo Abe and the rise of Japanese nationalism,5/15/2019
https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmNvZGFzdG9yeS5jb20vZGlzaW5mb3JtYXRpb24vY3plY2gtYnVzaW5lc3NtYW4tYW50aS1ldS1yaWdodHdpbmctcG9saXRpY2FsL9IBAA?oc=5,Coda Story,Meet the Czech-Japanese businessman turned anti-EU rightwing political star,5/7/2019
https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbWFpbmljaGkuanAvZW5nbGlzaC9hcnRpY2xlcy8yMDE5MDUxNy9wMmEvMDBtLzBuYS8wMDIwMDBj0gEA?oc=5,The Mainichi,PM Abe says Japan can use force for self-defense against cyberattacks,5/17/2019
https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LmFzYWhpLmNvbS9hancvYXJ0aWNsZXMvMTMwNjMzMzjSAQA?oc=5,The Asahi Shimbun,VOX POPULI: War-renouncing Article 9 remains heart and soul of Constitution | The Asahi Shimbun: Breaking News ...,5/3/2019
https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vYWJjbmV3cy5nby5jb20vUG9saXRpY3MvZG9uYWxkLXRydW1wLWRlZmVuZHMtZGljdGF0b3Ita2ltLWpvbmctYmFzaGVzLWpvZS9zdG9yeT9pZD02MzI4MjI5N9IBZ2h0dHBzOi8vYWJjbmV3cy5nby5jb20vYW1wL1BvbGl0aWNzL2RvbmFsZC10cnVtcC1kZWZlbmRzLWRpY3RhdG9yLWtpbS1qb25nLWJhc2hlcy1qb2Uvc3Rvcnk_aWQ9NjMyODIyOTc?oc=5,ABC News,"Donald Trump defends dictator Kim Jong Un, bashes Joe Biden, sits down with Abe in Japan",5/26/2019
https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vZnNpLnN0YW5mb3JkLmVkdS9uZXdzL2NlbnRlbm5pYWwtbWFyY2gtZmlyc3QtaW5kZXBlbmRlbmNlLW1vdmVtZW50LWtvcmVh0gEA?oc=5,Freeman Spogli Institute for International Studies,On the Centennial of the March First Independence Movement of Korea,5/13/2019
https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wNS8wMy9uYXRpb25hbC9wb2xpdGljcy1kaXBsb21hY3kvY29uc3RpdHV0aW9uLWRheS1hYmUtcmVuZXdzLXBsZWRnZS1lbmFjdC1yZXZpc2VkLXRvcC1sYXctMjAyMC1kZXNwaXRlLXJlc2lzdGFuY2UtZGlldC_SAQA?oc=5,The Japan Times,"On Constitution Day, Abe again vows to revise Japan's top law, aiming for enactment in 2020",5/3/2019
https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnJlZGxhbmRzZGFpbHlmYWN0cy5jb20vcHJvZmVzc2luZy1mYWl0aC1lbXBlcm9ycy1yb2xlLWluLWphcGFuLWJvdGgtcmVsaWdpb3VzLWFuZC1wb2xpdGljYWwv0gF3aHR0cHM6Ly93d3cucmVkbGFuZHNkYWlseWZhY3RzLmNvbS8yMDE5LzA1LzA0L3Byb2Zlc3NpbmctZmFpdGgtZW1wZXJvcnMtcm9sZS1pbi1qYXBhbi1ib3RoLXJlbGlnaW91cy1hbmQtcG9saXRpY2FsL2FtcC8?oc=5,Redlands Daily Facts,Professing Faith: Emperorâ€™s role in Japan both religious and political,5/4/2019
https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LmFzYWhpLmNvbS9hancvYXJ0aWNsZXMvMTMwNjQwNzDSAQA?oc=5,The Asahi Shimbun,"INTERVIEW: Liu Mingfu: China dreams of overtaking U.S. in 30 years | The Asahi Shimbun: Breaking News, Japan ...",5/28/2019
https://news.google.com/rss/articles/CBMiqAFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wNS8yNy9hc2lhLXBhY2lmaWMvcG9saXRpY3MtZGlwbG9tYWN5LWFzaWEtcGFjaWZpYy90aGFpLXByby1taWxpdGFyeS1wb2xpdGljYWwtcGFydHktY291cnRzLXR3by1zbWFsbGVyLW9uZXMtYmlkLWZvcm0tZ292ZXJubWVudC_SAQA?oc=5,The Japan Times,Thai pro-military political entity courts swing parties in bid to form government,5/27/2019
